experiment,scheme,traffic_pattern,run_id,random_seed,num_tors,servers_per_tor,observer_window_s,ocs_period_s,stop_time_s,status,installed_flows,received_bytes,observed_matrix_bytes,algorithm_candidate_edges,algorithm_selected_edges,ocs_active_edges,ocs_assigned_flows,eps_fallback_flows,community_internal_selected_edge_ratio,timeline_cycles,scheduling_round_count,non_empty_scheduling_rounds,avg_selected_edge_count,max_selected_edge_count,avg_active_edge_count,max_active_edge_count,total_active_lightpath_seconds,stage1_installed_flows,stage2_installed_flows,stage1_received_bytes,stage2_received_bytes,total_flows,completed_flows,incomplete_flows,avg_received_throughput_bps,avg_fct_s,p90_fct_s,p95_fct_s,eps_avg_link_utilization,eps_max_link_utilization,ocs_avg_link_utilization,ocs_max_link_utilization,ocs_flow_hit_rate,ocs_byte_hit_rate,ocs_reconfiguration_count,spines
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,1401,8,1,0.001,0.005,0.05,scheme_ocs-volume_finite_multi_cycle_ok,741,452074320,531587486,13,4,4,199,542,1,9,9,9,3.77777777778,4,3.77777777778,4,0.17,0,741,0,452074320,741,261,480,72331891200,0.00811340927586,0.020053832,0.034531795,0.463092642,0.911277792,0.0761740937651,0.226004928,0.268556005398,0.583896205385,2,1
