experiment,scheme,traffic_pattern,run_id,random_seed,num_tors,servers_per_tor,observer_window_s,ocs_period_s,stop_time_s,status,installed_flows,received_bytes,observed_matrix_bytes,algorithm_candidate_edges,algorithm_selected_edges,ocs_active_edges,ocs_assigned_flows,eps_fallback_flows,community_internal_selected_edge_ratio,timeline_cycles,scheduling_round_count,non_empty_scheduling_rounds,avg_selected_edge_count,max_selected_edge_count,avg_active_edge_count,max_active_edge_count,total_active_lightpath_seconds,stage1_installed_flows,stage2_installed_flows,stage1_received_bytes,stage2_received_bytes,total_flows,completed_flows,incomplete_flows,avg_received_throughput_bps,avg_fct_s,p90_fct_s,p95_fct_s,eps_avg_link_utilization,eps_max_link_utilization,ocs_avg_link_utilization,ocs_max_link_utilization,ocs_flow_hit_rate,ocs_byte_hit_rate,ocs_reconfiguration_count,spines
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,1401,8,1,0.001,0.005,0.05,scheme_ocs-volume_finite_multi_cycle_ok,494,346265528,406814026,13,4,4,128,366,1,9,9,9,3.55555555556,4,3.55555555556,4,0.16,0,494,0,346265528,494,211,283,55402484480,0.00911493891469,0.016915109,0.038372744,0.429193776,0.910101888,0.047867453837,0.150669952,0.259109311741,0.485700649936,4,1
