experiment,scenario,scheme,diagnostic_only,oracle_mode,offered_load_factor,seed,run_id,cycle,time_s,round_start_s,round_end_s,observed_matrix_bytes,future_demand_bytes,selected_edge_count,active_edge_count,ocs_assigned_flows,ocs_assigned_bytes,volume_selected_edge_count,tl_ocs_selected_edge_count,oracle_selected_edge_count,selected_edge_jaccard,selected_oracle_jaccard,volume_oracle_jaccard,tl_oracle_jaccard,selected_future_top_jaccard,historical_future_pearson,historical_future_topk_jaccard,demand_drift_ratio,selected_future_demand_coverage,volume_future_demand_coverage,tl_future_demand_coverage,oracle_future_demand_coverage,selected_hit_flows,selected_hit_bytes,selected_but_unused_lightpaths,oracle_possible_ocs_flows_missed,oracle_possible_ocs_bytes_missed,volume_oracle_possible_bytes_missed,tl_oracle_possible_bytes_missed,selected_edges,volume_selected_edges,tl_ocs_selected_edges,oracle_selected_edges,raw_a_top_edges,tl_g_top_edges,future_demand_top_edges
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,1,0.005,0.005,0.01,1195348,64656000,4,4,0,0,3,4,4,0.4,0.333333333333,0,0.333333333333,0.333333333333,0.773750930049,0.230769230769,53.0890214939,0.364513734224,0.269487750557,0.364513734224,0.427616926503,16,23568000,0,8,12960000,27648000,12960000,"6-7(score=63489.3,gain=63489.3);2-3(score=60383.2,gain=60383.2);4-5(score=52713.3,gain=52713.3);0-1(score=44703,gain=44703)","0-1(score=120246,gain=120246);2-3(score=94440,gain=94440);5-6(score=81784,gain=81784)","6-7(score=63489.3,gain=63489.3);2-3(score=60383.2,gain=60383.2);4-5(score=52713.3,gain=52713.3);0-1(score=44703,gain=44703)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","0-1(score=120246,gain=120246);0-2(score=116706,gain=116706);0-3(score=96646,gain=96646);0-4(score=96646,gain=96646);0-5(score=96484,gain=96484);0-6(score=95620,gain=95620);1-2(score=95620,gain=95620);2-3(score=94440,gain=94440)","6-7(score=63489.3178489,gain=63489.3178489);2-3(score=60383.2326017,gain=60383.2326017);1-2(score=58383.5470708,gain=58383.5470708);4-5(score=52713.2905346,gain=52713.2905346);5-6(score=46765.4442522,gain=46765.4442522);0-1(score=44702.9736947,gain=44702.9736947);1-3(score=42109.2567989,gain=42109.2567989);4-6(score=39737.8655722,gain=39737.8655722)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,2,0.01,0.01,0.015,10298448,64656000,4,4,16,23568000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.758388627592,0.777777777778,5.2782198664,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"2-3(score=1.95818e+06,gain=1.95818e+06);4-5(score=1.95416e+06,gain=1.95416e+06);6-7(score=1.10756e+06,gain=1.10756e+06);0-1(score=133523,gain=133523)","2-3(score=2.54616e+06,gain=2.54616e+06);4-5(score=2.47757e+06,gain=2.47757e+06);6-7(score=1.26848e+06,gain=1.26848e+06);0-1(score=256904,gain=256904)","2-3(score=1.95818e+06,gain=1.95818e+06);4-5(score=1.95416e+06,gain=1.95416e+06);6-7(score=1.10756e+06,gain=1.10756e+06);0-1(score=133523,gain=133523)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2546162,gain=2546162);4-5(score=2477568,gain=2477568);6-7(score=1268476,gain=1268476);1-2(score=684604,gain=684604);1-3(score=644530,gain=644530);5-6(score=545008,gain=545008);4-6(score=529822,gain=529822);0-2(score=285386,gain=285386)","2-3(score=1958183.03038,gain=1958183.03038);4-5(score=1954160.43662,gain=1954160.43662);6-7(score=1107557.51811,gain=1107557.51811);1-2(score=413847.149755,gain=413847.149755);1-3(score=379309.102546,gain=379309.102546);0-1(score=133522.603378,gain=133522.603378);5-6(score=64752.9772292,gain=64752.9772292);4-6(score=56132.4136779,gain=56132.4136779)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,3,0.015,0.015,0.02,10548204,64656000,4,4,32,47136000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.743833753757,0.777777777778,5.12956699136,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"2-3(score=2.02086e+06,gain=2.02086e+06);4-5(score=1.9738e+06,gain=1.9738e+06);6-7(score=745352,gain=745352);0-1(score=561676,gain=561676)","2-3(score=2.62179e+06,gain=2.62179e+06);4-5(score=2.49989e+06,gain=2.49989e+06);6-7(score=833070,gain=833070);0-1(score=776372,gain=776372)","2-3(score=2.02086e+06,gain=2.02086e+06);4-5(score=1.9738e+06,gain=1.9738e+06);6-7(score=745352,gain=745352);0-1(score=561676,gain=561676)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2621794,gain=2621794);4-5(score=2499892,gain=2499892);6-7(score=833070,gain=833070);0-1(score=776372,gain=776372);1-2(score=699898,gain=699898);1-3(score=617308,gain=617308);5-6(score=557826,gain=557826);4-6(score=554984,gain=554984)","2-3(score=2020864.30631,gain=2020864.30631);4-5(score=1973800.40952,gain=1973800.40952);6-7(score=745352.142353,gain=745352.142353);0-1(score=561676.036607,gain=561676.036607);1-2(score=340967.662633,gain=340967.662633);1-3(score=269464.996006,gain=269464.996006);5-6(score=208984.440684,gain=208984.440684);4-6(score=202244.009626,gain=202244.009626)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,4,0.02,0.02,0.025,10283290,64656000,4,4,48,70704000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.735179720218,0.777777777778,5.28747421184,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"2-3(score=2.00204e+06,gain=2.00204e+06);4-5(score=1.9753e+06,gain=1.9753e+06);6-7(score=666070,gain=666070);0-1(score=534698,gain=534698)","2-3(score=2.60168e+06,gain=2.60168e+06);4-5(score=2.50717e+06,gain=2.50717e+06);6-7(score=741620,gain=741620);0-1(score=738114,gain=738114)","2-3(score=2.00204e+06,gain=2.00204e+06);4-5(score=1.9753e+06,gain=1.9753e+06);6-7(score=666070,gain=666070);0-1(score=534698,gain=534698)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2601680,gain=2601680);4-5(score=2507168,gain=2507168);6-7(score=741620,gain=741620);0-1(score=738114,gain=738114);1-2(score=688148,gain=688148);1-3(score=641898,gain=641898);4-6(score=549674,gain=549674);5-6(score=530254,gain=530254)","2-3(score=2002041.57513,gain=2002041.57513);4-5(score=1975296.65458,gain=1975296.65458);6-7(score=666069.854595,gain=666069.854595);0-1(score=534697.908473,gain=534697.908473);1-2(score=330903.396547,gain=330903.396547);1-3(score=292813.981356,gain=292813.981356);4-6(score=211723.149068,gain=211723.149068);5-6(score=194344.048199,gain=194344.048199)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,5,0.025,0.025,0.03,10196804,64656000,4,4,64,94272000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.759653210271,0.777777777778,5.34080246006,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"2-3(score=1.88392e+06,gain=1.88392e+06);4-5(score=1.88029e+06,gain=1.88029e+06);6-7(score=698755,gain=698755);0-1(score=473695,gain=473695)","2-3(score=2.46749e+06,gain=2.46749e+06);4-5(score=2.37901e+06,gain=2.37901e+06);6-7(score=779692,gain=779692);0-1(score=691438,gain=691438)","2-3(score=1.88392e+06,gain=1.88392e+06);4-5(score=1.88029e+06,gain=1.88029e+06);6-7(score=698755,gain=698755);0-1(score=473695,gain=473695)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2467494,gain=2467494);4-5(score=2379006,gain=2379006);6-7(score=779692,gain=779692);1-2(score=759558,gain=759558);0-1(score=691438,gain=691438);1-3(score=607992,gain=607992);5-6(score=554930,gain=554930);4-6(score=491460,gain=491460)","2-3(score=1883919.64792,gain=1883919.64792);4-5(score=1880288.63152,gain=1880288.63152);6-7(score=698754.713873,gain=698754.713873);0-1(score=473695.177448,gain=473695.177448);1-2(score=400768.65857,gain=400768.65857);1-3(score=269872.492729,gain=269872.492729);5-6(score=220564.54001,gain=220564.54001);4-6(score=163683.153912,gain=163683.153912)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,6,0.03,0.03,0.035,10247126,64656000,4,4,80,117840000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.752622647939,0.777777777778,5.30966383697,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"4-5(score=1.9436e+06,gain=1.9436e+06);2-3(score=1.91391e+06,gain=1.91391e+06);6-7(score=634947,gain=634947);0-1(score=480745,gain=480745)","2-3(score=2.49587e+06,gain=2.49587e+06);4-5(score=2.47844e+06,gain=2.47844e+06);6-7(score=707260,gain=707260);0-1(score=691600,gain=691600)","4-5(score=1.9436e+06,gain=1.9436e+06);2-3(score=1.91391e+06,gain=1.91391e+06);6-7(score=634947,gain=634947);0-1(score=480745,gain=480745)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2495870,gain=2495870);4-5(score=2478440,gain=2478440);1-2(score=746454,gain=746454);6-7(score=707260,gain=707260);0-1(score=691600,gain=691600);1-3(score=572850,gain=572850);5-6(score=562442,gain=562442);4-6(score=534866,gain=534866)","4-5(score=1943596.62473,gain=1943596.62473);2-3(score=1913905.79276,gain=1913905.79276);6-7(score=634946.504842,gain=634946.504842);0-1(score=480744.776527,gain=480744.776527);1-2(score=397344.988299,gain=397344.988299);1-3(score=243933.379608,gain=243933.379608);5-6(score=222864.877526,gain=222864.877526);4-6(score=197422.721719,gain=197422.721719)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,7,0.035,0.035,0.04,10819040,64656000,4,4,96,141408000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.763544631194,0.777777777778,4.97612406999,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"4-5(score=2.00056e+06,gain=2.00056e+06);2-3(score=1.99331e+06,gain=1.99331e+06);6-7(score=1.09595e+06,gain=1.09595e+06);0-1(score=491114,gain=491114)","2-3(score=2.56407e+06,gain=2.56407e+06);4-5(score=2.50744e+06,gain=2.50744e+06);6-7(score=1.24372e+06,gain=1.24372e+06);0-1(score=691600,gain=691600)","4-5(score=2.00056e+06,gain=2.00056e+06);2-3(score=1.99331e+06,gain=1.99331e+06);6-7(score=1.09595e+06,gain=1.09595e+06);0-1(score=491114,gain=491114)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2564074,gain=2564074);4-5(score=2507438,gain=2507438);6-7(score=1243722,gain=1243722);1-2(score=733536,gain=733536);0-1(score=691600,gain=691600);1-3(score=590268,gain=590268);5-6(score=573548,gain=573548);4-6(score=453966,gain=453966)","4-5(score=2000563.10169,gain=2000563.10169);2-3(score=1993305.81755,gain=1993305.81755);6-7(score=1095951.38206,gain=1095951.38206);0-1(score=491113.962184,gain=491113.962184);1-2(score=398086.20046,gain=398086.20046);1-3(score=270865.928206,gain=270865.928206);5-6(score=86059.3787023,gain=86059.3787023);4-6(score=34137.2595739,gain=34137.2595739)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,8,0.04,0.04,0.045,10377850,64656000,4,4,112,164976000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.763014326642,0.777777777778,5.23018462853,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"4-5(score=1.94527e+06,gain=1.94527e+06);2-3(score=1.8879e+06,gain=1.8879e+06);6-7(score=820733,gain=820733);0-1(score=480893,gain=480893)","2-3(score=2.46212e+06,gain=2.46212e+06);4-5(score=2.45688e+06,gain=2.45688e+06);6-7(score=919528,gain=919528);0-1(score=691600,gain=691600)","4-5(score=1.94527e+06,gain=1.94527e+06);2-3(score=1.8879e+06,gain=1.8879e+06);6-7(score=820733,gain=820733);0-1(score=480893,gain=480893)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2462124,gain=2462124);4-5(score=2456876,gain=2456876);6-7(score=919528,gain=919528);1-2(score=723868,gain=723868);0-1(score=691600,gain=691600);1-3(score=649246,gain=649246);5-6(score=567166,gain=567166);4-6(score=480898,gain=480898)","4-5(score=1945270.76879,gain=1945270.76879);2-3(score=1887900.08124,gain=1887900.08124);6-7(score=820733.132312,gain=820733.132312);0-1(score=480893.467779,gain=480893.467779);1-2(score=375903.95011,gain=375903.95011);1-3(score=310300.929479,gain=310300.929479);5-6(score=211460.296645,gain=211460.296645);4-6(score=136293.944543,gain=136293.944543)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
phase15h-r4-high-degree-aggregator-bias-replay-tl-ocs-seed1401-load0p5,high-degree-aggregator-bias-replay,tl-ocs,false,period-future,0.5,1401,1401,9,0.045,0.045,0.05,10256206,64656000,4,4,128,188544000,4,4,4,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.769023004365,0.777777777778,5.3040777885,0.364513734224,0.364513734224,0.364513734224,0.427616926503,16,23568000,0,8,12960000,12960000,12960000,"4-5(score=1.99139e+06,gain=1.99139e+06);2-3(score=1.84463e+06,gain=1.84463e+06);6-7(score=885335,gain=885335);0-1(score=499109,gain=499109)","4-5(score=2.52558e+06,gain=2.52558e+06);2-3(score=2.37616e+06,gain=2.37616e+06);6-7(score=997792,gain=997792);0-1(score=691600,gain=691600)","4-5(score=1.99139e+06,gain=1.99139e+06);2-3(score=1.84463e+06,gain=1.84463e+06);6-7(score=885335,gain=885335);0-1(score=499109,gain=499109)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","4-5(score=2525578,gain=2525578);2-3(score=2376160,gain=2376160);6-7(score=997792,gain=997792);1-2(score=743160,gain=743160);0-1(score=691600,gain=691600);5-6(score=591418,gain=591418);1-3(score=552964,gain=552964);4-6(score=482714,gain=482714)","4-5(score=1991385.22178,gain=1991385.22178);2-3(score=1844630.36488,gain=1844630.36488);6-7(score=885334.655745,gain=885334.655745);0-1(score=499108.999523,gain=499108.999523);1-2(score=412846.481986,gain=412846.481986);1-3(score=243010.48347,gain=243010.48347);5-6(score=212180.798588,gain=212180.798588);4-6(score=115685.81036,gain=115685.81036)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
