experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,30,0,0,1,0,eps,3480000,3480000,0.0053,0.029536023,0.024236023,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,31,1,0,2,0,ocs,3480000,3480000,0.00532,0.011732193,0.006412193,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,32,4,0,5,0,ocs,2520000,2520000,0.00534,0.011430963,0.006090963,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,33,5,0,6,0,eps,1386000,1386000,0.00536,0.015428069,0.010068069,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,34,2,0,3,0,eps,2520000,2520000,0.00538,0.024847945,0.019467945,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,35,6,0,7,0,ocs,4320000,4320000,0.0054,0.012534332,0.007134332,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,36,3,0,4,0,eps,1425600,1425600,0.00542,0.016650644,0.011230644,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,37,0,0,4,0,eps,1392000,1392000,0.00544,0.017486811,0.012046811,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,38,1,0,5,0,eps,1248000,1248000,0.00546,0.011187159,0.005727159,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,39,2,0,6,0,eps,1200000,1200000,0.00548,0.014924169,0.009444169,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,40,0,0,1,0,eps,630000,630000,0.0091,0.016140502,0.007040502,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,41,1,0,2,0,ocs,630000,630000,0.00912,0.013026628,0.003906628,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,42,4,0,5,0,ocs,630000,630000,0.00914,0.013023849,0.003883849,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,43,5,0,6,0,eps,630000,630000,0.00916,0.015833579,0.006673579,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,44,2,0,3,0,eps,630000,630000,0.00918,0.015948613,0.006768613,true
