experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,0,0,0,1,0,eps,570000,570000,0.0041,0.019263974,0.015163974,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,1,0,0,2,0,eps,570000,570000,0.00412,0.019445818,0.015325818,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,2,0,0,3,0,eps,570000,570000,0.00414,0.019554079,0.015414079,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,3,0,0,4,0,eps,570000,570000,0.00416,0.019652707,0.015492707,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,4,0,0,5,0,eps,570000,570000,0.00418,0.019726851,0.015546851,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,5,0,0,6,0,eps,570000,570000,0.0042,0.019906158,0.015706158,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,6,1,0,2,0,eps,528000,528000,0.00422,0.008150761,0.003930761,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,7,2,0,3,0,eps,528000,528000,0.00424,0.008053883,0.003813883,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,8,4,0,5,0,eps,528000,528000,0.00426,0.008159015,0.003899015,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,9,5,0,6,0,eps,528000,528000,0.00428,0.007953261,0.003673261,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,10,1,0,3,0,eps,432000,432000,0.0043,0.007813814,0.003513814,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,11,4,0,6,0,eps,432000,432000,0.00432,0.00790744,0.00358744,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,12,6,0,7,0,eps,240000,240000,0.00434,0.006735693,0.002395693,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,13,0,0,1,0,eps,570000,570000,0.00436,0.02096589,0.01660589,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,14,0,0,2,0,eps,570000,570000,0.00438,0.021047775,0.016667775,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,15,0,0,3,0,eps,570000,570000,0.0044,0.021228437,0.016828437,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,16,0,0,4,0,eps,570000,570000,0.00442,0.021335109,0.016915109,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,17,0,0,5,0,eps,570000,549936,0.00444,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,18,0,0,6,0,eps,570000,570000,0.00446,0.02163239,0.01717239,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,19,1,0,2,0,eps,528000,528000,0.00448,0.008435506,0.003955506,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,20,2,0,3,0,eps,528000,528000,0.0045,0.008356177,0.003856177,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,21,4,0,5,0,eps,528000,528000,0.00452,0.008455543,0.003935543,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,22,5,0,6,0,eps,528000,528000,0.00454,0.008274167,0.003734167,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,23,1,0,3,0,eps,432000,432000,0.00456,0.008151245,0.003591245,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p5,ocs-volume,high-degree-aggregator-bias-replay,1401,24,4,0,6,0,eps,432000,432000,0.00458,0.008213952,0.003633952,true
