experiment,scheme,traffic_pattern,run_id,random_seed,num_tors,servers_per_tor,observer_window_s,ocs_period_s,stop_time_s,status,installed_flows,received_bytes,observed_matrix_bytes,algorithm_candidate_edges,algorithm_selected_edges,ocs_active_edges,ocs_assigned_flows,eps_fallback_flows,community_internal_selected_edge_ratio,timeline_cycles,scheduling_round_count,non_empty_scheduling_rounds,avg_selected_edge_count,max_selected_edge_count,avg_active_edge_count,max_active_edge_count,total_active_lightpath_seconds,stage1_installed_flows,stage2_installed_flows,stage1_received_bytes,stage2_received_bytes,total_flows,completed_flows,incomplete_flows,avg_received_throughput_bps,avg_fct_s,p90_fct_s,p95_fct_s,eps_avg_link_utilization,eps_max_link_utilization,ocs_avg_link_utilization,ocs_max_link_utilization,ocs_flow_hit_rate,ocs_byte_hit_rate,ocs_reconfiguration_count,spines
phase15h-r4-high-degree-aggregator-bias-replay-ocs-oracle-seed1401-load0p7,ocs-oracle,high-degree-aggregator-bias-replay,1401,1401,8,1,0.001,0.005,0.05,scheme_ocs-oracle_finite_multi_cycle_ok,741,482543984,566539560,13,4,4,211,530,1,9,9,9,4,4,4,4,0.18,0,741,0,482543984,741,256,485,77207037440,0.00785478464062,0.021595262,0.030089149,0.384907588,0.91128,0.0814668088889,0.213535761778,0.284750337382,0.689175310494,1,1
