schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,527,2,15,3,0,eps,20000,20000,0.17014752,0.241059819,0.070912299,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,528,3,0,2,1,eps,20000,20000,0.170171148,0.241749579,0.071578431,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,529,3,1,2,2,eps,20000,20000,0.170876948,0.245739179,0.074862231,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,530,1,2,0,3,eps,20000,20000,0.171005428,0.221875084,0.050869656,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,531,0,3,1,4,eps,20000,20000,0.171314612,0.274226284,0.102911672,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,532,2,4,3,5,eps,20000,20000,0.172349869,0.239306699,0.06695683,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,533,3,5,2,6,eps,20000,20000,0.172529035,0.246856619,0.074327584,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,534,3,6,2,7,eps,20000,20000,0.172601709,0.246791659,0.07418995,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,535,0,7,1,8,eps,20000,20000,0.172662228,0.275304524,0.102642296,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,536,0,8,3,9,eps,20000,20000,0.172988999,0.177136044,0.004147045,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,537,2,9,3,10,eps,20000,20000,0.173008312,0.241923179,0.068914867,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,538,0,10,1,11,eps,20000,20000,0.173141085,0.275562604,0.102421519,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,539,2,11,3,12,eps,20000,20000,0.174452027,0.242919819,0.068467792,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,540,1,12,0,13,eps,20000,20000,0.174944242,0.225387564,0.050443322,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,541,2,13,3,14,eps,20000,20000,0.175022534,0.242989099,0.067966565,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,542,3,14,2,15,eps,20000,20000,0.175315919,0.249812459,0.07449654,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,543,1,15,0,0,eps,20000,20000,0.175509066,0.248177324,0.072668258,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,544,3,0,2,1,eps,20000,20000,0.175825987,0.250036299,0.074210312,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,545,1,1,0,2,eps,20000,20000,0.175954527,0.223786764,0.047832237,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,546,0,2,1,3,eps,20000,20000,0.175994084,0.276056684,0.1000626,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,547,3,3,2,4,eps,20000,20000,0.176119231,0.247751179,0.071631948,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,548,0,4,1,5,eps,20000,20000,0.177821128,0.276357644,0.098536516,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,549,2,5,3,6,eps,20000,20000,0.177881545,0.249429099,0.071547554,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,550,2,6,3,7,eps,20000,20000,0.178088748,0.244281899,0.066193151,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,551,2,7,3,8,eps,20000,20000,0.178425173,0.244346859,0.065921686,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,552,0,8,1,9,eps,20000,20000,0.178437771,0.276826604,0.098388833,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,553,0,9,1,10,eps,20000,20000,0.178535123,0.281575404,0.103040281,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,554,3,10,2,11,eps,20000,20000,0.179215742,0.251199819,0.071984077,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,555,3,11,2,12,eps,20000,20000,0.179265873,0.251264779,0.071998906,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,556,2,12,3,13,eps,20000,20000,0.179271952,0.245047339,0.065775387,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,557,0,13,1,14,eps,20000,20000,0.179662038,0.277127564,0.097465526,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,558,0,14,1,15,eps,20000,20000,0.180344886,0.277351884,0.097006998,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,559,0,15,1,0,eps,20000,20000,0.180491317,0.277421164,0.096929847,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,560,3,0,2,1,eps,20000,20000,0.180659818,0.252850859,0.072191041,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,561,1,1,3,2,eps,20000,20000,0.181322194,0.184319659,0.002997465,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,562,1,2,0,3,eps,20000,20000,0.182219539,0.229450604,0.047231065,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,563,2,3,1,4,eps,20000,20000,0.182419278,0.185561579,0.003142301,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,564,2,4,3,5,eps,20000,20000,0.183648787,0.245940619,0.062291832,true
