schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,81,1,1,2,2,optical-direct,781250,781250,0.0415,0.045954228,0.004454228,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,82,2,2,3,3,optical-direct,781250,781250,0.042,0.045944474,0.003944474,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,83,3,3,0,4,optical-reachable,781250,781250,0.0425,0.046326694,0.003826694,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,84,4,4,5,5,optical-direct,781250,781250,0.043,0.046219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,85,5,5,6,6,optical-direct,781250,781250,0.0435,0.046719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,86,6,6,7,7,optical-direct,781250,781250,0.044,0.047221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,87,7,7,4,8,optical-reachable,781250,781250,0.0445,0.04810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,88,0,8,1,9,optical-direct,781250,781250,0.045,0.048219649,0.003219649,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,89,1,9,2,10,optical-direct,781250,781250,0.0455,0.048719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,90,2,10,3,11,optical-direct,781250,781250,0.046,0.049221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,91,3,11,0,12,optical-reachable,781250,781250,0.0465,0.05010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,92,4,12,5,13,optical-direct,781250,781250,0.047,0.050219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,93,5,13,6,14,optical-direct,781250,781250,0.0475,0.050719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,94,6,14,7,15,optical-direct,781250,781250,0.048,0.051221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,95,7,15,4,0,optical-reachable,781250,781250,0.0485,0.05210487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,96,0,0,1,1,optical-direct,781250,781250,0.049,0.052219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,97,1,1,2,2,optical-direct,781250,781250,0.0495,0.052719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,98,2,2,3,3,optical-direct,781250,781250,0.05,0.053221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,99,3,3,0,4,optical-reachable,781250,781250,0.0505,0.05410487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,100,4,4,5,5,optical-direct,781250,781250,0.051,0.054219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,101,5,5,6,6,optical-direct,781250,781250,0.0515,0.054719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,102,6,6,7,7,optical-direct,781250,781250,0.052,0.055221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,103,7,7,4,8,optical-reachable,781250,781250,0.0525,0.05610487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,104,0,8,1,9,optical-direct,781250,781250,0.053,0.056219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,105,1,9,2,10,optical-direct,781250,781250,0.0535,0.056719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,106,2,10,3,11,optical-direct,781250,781250,0.054,0.057221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,107,3,11,0,12,optical-reachable,781250,781250,0.0545,0.05810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,108,4,12,5,13,optical-direct,781250,781250,0.055,0.058219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,109,5,13,6,14,optical-direct,781250,781250,0.0555,0.058719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,110,6,14,7,15,optical-direct,781250,781250,0.056,0.059221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,111,7,15,4,0,optical-reachable,781250,781250,0.0565,0.06010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,112,0,0,1,1,optical-direct,781250,781250,0.057,0.060219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,113,1,1,2,2,optical-direct,781250,781250,0.0575,0.060719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,114,2,2,3,3,optical-direct,781250,781250,0.058,0.061221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,115,3,3,0,4,optical-reachable,781250,781250,0.0585,0.06210487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,116,4,4,5,5,optical-direct,781250,781250,0.059,0.062219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,117,5,5,6,6,optical-direct,781250,781250,0.0595,0.062719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,118,6,6,7,7,optical-direct,781250,781250,0.06,0.065944474,0.005944474,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,119,7,7,4,8,optical-reachable,781250,781250,0.0605,0.066326481,0.005826481,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,120,0,8,1,9,optical-direct,781250,781250,0.061,0.065968013,0.004968013,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,121,1,9,2,10,optical-direct,781250,781250,0.0615,0.065954228,0.004454228,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,122,2,10,3,11,optical-direct,781250,781250,0.062,0.065944474,0.003944474,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,123,3,11,0,12,optical-reachable,781250,781250,0.0625,0.066326694,0.003826694,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,124,4,12,5,13,optical-direct,781250,781250,0.063,0.066219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,125,5,13,6,14,optical-direct,781250,781250,0.0635,0.066719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,126,6,14,7,15,optical-direct,781250,781250,0.064,0.067221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,127,7,15,4,0,optical-reachable,781250,781250,0.0645,0.06810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,128,0,0,1,1,optical-direct,781250,781250,0.065,0.068219649,0.003219649,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,129,1,1,2,2,optical-direct,781250,781250,0.0655,0.068719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,130,2,2,3,3,optical-direct,781250,781250,0.066,0.069221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,131,3,3,0,4,optical-reachable,781250,781250,0.0665,0.07010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,132,4,4,5,5,optical-direct,781250,781250,0.067,0.070219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,133,5,5,6,6,optical-direct,781250,781250,0.0675,0.070719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,134,6,6,7,7,optical-direct,781250,781250,0.068,0.071221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,135,7,7,4,8,optical-reachable,781250,781250,0.0685,0.07210487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,136,0,8,1,9,optical-direct,781250,781250,0.069,0.072219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,137,1,9,2,10,optical-direct,781250,781250,0.0695,0.072719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,138,2,10,3,11,optical-direct,781250,781250,0.07,0.073221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,139,3,11,0,12,optical-reachable,781250,781250,0.0705,0.07410487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,140,4,12,5,13,optical-direct,781250,781250,0.071,0.074219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,141,5,13,6,14,optical-direct,781250,781250,0.0715,0.074719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,142,6,14,7,15,optical-direct,781250,781250,0.072,0.075221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,143,7,15,4,0,optical-reachable,781250,781250,0.0725,0.07610487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,144,0,0,1,1,optical-direct,781250,781250,0.073,0.076219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,145,1,1,2,2,optical-direct,781250,781250,0.0735,0.076719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,146,2,2,3,3,optical-direct,781250,781250,0.074,0.077221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,147,3,3,0,4,optical-reachable,781250,781250,0.0745,0.07810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,148,4,4,5,5,optical-direct,781250,781250,0.075,0.078219563,0.003219563,true
