schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,241,1,1,2,2,optical-direct,781250,781250,0.1215,0.125965552,0.004465552,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,242,2,2,3,3,optical-direct,781250,781250,0.122,0.125953783,0.003953783,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,243,3,3,0,4,optical-direct,781250,781250,0.1225,0.125940126,0.003440126,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,244,4,4,5,5,optical-direct,781250,781250,0.123,0.126219563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,245,5,5,6,6,optical-direct,781250,781250,0.1235,0.126719563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,246,6,6,7,7,optical-direct,781250,781250,0.124,0.127219563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,247,7,7,4,8,optical-direct,781250,781250,0.1245,0.127719563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,248,0,8,1,9,optical-direct,781250,781250,0.125,0.128219563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,249,1,9,2,10,optical-direct,781250,781250,0.1255,0.128719563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,250,2,10,3,11,optical-direct,781250,781250,0.126,0.129219563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,251,3,11,0,12,optical-direct,781250,781250,0.1265,0.129719563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,252,4,12,5,13,optical-direct,781250,781250,0.127,0.130219563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,253,5,13,6,14,optical-direct,781250,781250,0.1275,0.130719563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,254,6,14,7,15,optical-direct,781250,781250,0.128,0.131219563,0.003219563,true
tl-hoc-v3,v2-main-tl-hoc-rho002,tl-hoc,community-local,1,255,7,15,4,0,optical-direct,781250,781250,0.1285,0.131719563,0.003219563,true
