schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,74,2,10,3,11,eps,781250,781250,0.038,0.042561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,75,3,11,0,12,eps,781250,781250,0.0385,0.043061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,76,4,12,5,13,eps,781250,781250,0.039,0.043562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,77,5,13,6,14,eps,781250,781250,0.0395,0.044061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,78,6,14,7,15,eps,781250,781250,0.04,0.044561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,79,7,15,4,0,eps,781250,781250,0.0405,0.045061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,80,0,0,1,1,eps,781250,781250,0.041,0.045562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,81,1,1,2,2,eps,781250,781250,0.0415,0.046061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,82,2,2,3,3,eps,781250,781250,0.042,0.046561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,83,3,3,0,4,eps,781250,781250,0.0425,0.047061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,84,4,4,5,5,eps,781250,781250,0.043,0.047562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,85,5,5,6,6,eps,781250,781250,0.0435,0.048061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,86,6,6,7,7,eps,781250,781250,0.044,0.048561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,87,7,7,4,8,eps,781250,781250,0.0445,0.049061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,88,0,8,1,9,eps,781250,781250,0.045,0.049562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,89,1,9,2,10,eps,781250,781250,0.0455,0.050061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,90,2,10,3,11,eps,781250,781250,0.046,0.050561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,91,3,11,0,12,eps,781250,781250,0.0465,0.051061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,92,4,12,5,13,eps,781250,781250,0.047,0.051562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,93,5,13,6,14,eps,781250,781250,0.0475,0.052061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,94,6,14,7,15,eps,781250,781250,0.048,0.052561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,95,7,15,4,0,eps,781250,781250,0.0485,0.053061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,96,0,0,1,1,eps,781250,781250,0.049,0.053562133,0.004562133,true
